order_ID,date,product_ID,units_sold,selling_price,revenue,product_name,category,cost_price,stock_available,lead_time,supplier,daily_avg_sales,days_of_stock,total_sales_product,inventory_turnover,inventory_risk,reorder_point,reorder_flag
4641,2024-05-01,P034,2,539,1078,Wheat Flour 10kg,Grocery,269,338,2,Reliance Retail Supply,5.09,66.0,529,2.0,Low Risk,40.0,Sufficient
4642,2024-03-30,P047,5,369,1845,Mobile Charger,Electronics,120,456,5,Tata Consumer Distribution,4.73,96.0,478,1.0,Low Risk,54.0,Sufficient
4643,2024-03-05,P015,1,619,619,Leather Wallet,Clothing,459,237,2,Reliance Retail Supply,5.06,47.0,531,2.0,Low Risk,40.0,Sufficient
4644,2024-03-24,P045,8,503,4024,Hand Sanitizer,Personal Care,406,82,4,Reliance Retail Supply,5.06,16.0,536,7.0,Medium Risk,50.0,Sufficient
4645,2024-04-28,P026,5,413,2065,Water Bottle,Home & Kitchen,260,178,3,Reliance Retail Supply,5.08,35.0,615,3.0,Low Risk,45.0,Sufficient
4646,2024-06-04,P014,2,340,680,Sports Shoes,Clothing,199,301,4,Reliance Retail Supply,4.94,61.0,509,2.0,Low Risk,50.0,Sufficient
4647,2024-01-16,P007,9,411,3699,External Hard Drive 1TB,Electronics,120,286,4,Aditya Birla Supply Chain,4.79,60.0,498,2.0,Low Risk,49.0,Sufficient
4648,2024-06-23,P046,2,298,596,Face Wash,Personal Care,234,97,6,Reliance Retail Supply,5.28,18.0,491,5.0,Medium Risk,62.0,Sufficient
4649,2024-04-13,P031,7,599,4193,Wall Clock,Home & Kitchen,444,441,8,BigBasket Vendor Network,4.97,89.0,487,1.0,Low Risk,70.0,Sufficient
4650,2024-04-01,P024,8,504,4032,Mixer Grinder,Home & Kitchen,291,58,8,Metro Cash & Carry India,4.86,12.0,525,9.0,High Risk,69.0,Reorder Needed
4651,2024-01-27,P031,6,599,3594,Wall Clock,Home & Kitchen,444,441,8,BigBasket Vendor Network,4.97,89.0,487,1.0,Low Risk,70.0,Sufficient
4652,2024-06-18,P029,7,535,3745,Desk Organizer,Home & Kitchen,352,188,6,BigBasket Vendor Network,4.84,39.0,499,3.0,Low Risk,59.0,Sufficient
4653,2024-06-23,P042,1,620,620,Toothpaste,Personal Care,343,377,8,Aditya Birla Supply Chain,5.06,75.0,648,2.0,Low Risk,70.0,Sufficient
4654,2024-06-10,P032,4,201,804,Office Chair,Home & Kitchen,148,212,9,Metro Cash & Carry India,4.76,45.0,452,2.0,Low Risk,73.0,Sufficient
4655,2024-06-13,P017,7,478,3346,Towel Set,Clothing,230,90,3,Metro Cash & Carry India,4.9,18.0,549,6.0,Medium Risk,45.0,Sufficient
4656,2024-05-13,P014,1,340,340,Sports Shoes,Clothing,199,301,4,Reliance Retail Supply,4.94,61.0,509,2.0,Low Risk,50.0,Sufficient
4657,2024-05-14,P040,1,714,714,Biscuits Pack,Grocery,463,184,6,Amazon Wholesale India,5.71,32.0,554,3.0,Low Risk,64.0,Sufficient
4658,2024-06-01,P036,6,565,3390,Sugar 1kg,Grocery,370,310,6,Future Retail Suppliers,4.76,65.0,457,1.0,Low Risk,59.0,Sufficient
4659,2024-02-02,P048,4,683,2732,Power Bank,Electronics,428,111,6,Tata Consumer Distribution,4.95,22.0,545,5.0,Medium Risk,60.0,Sufficient
4660,2024-02-24,P024,3,504,1512,Mixer Grinder,Home & Kitchen,291,58,8,Metro Cash & Carry India,4.86,12.0,525,9.0,High Risk,69.0,Reorder Needed
4661,2024-01-07,P045,5,503,2515,Hand Sanitizer,Personal Care,406,82,4,Reliance Retail Supply,5.06,16.0,536,7.0,Medium Risk,50.0,Sufficient
4662,2024-02-26,P027,9,594,5346,Lunch Box,Home & Kitchen,413,185,3,Amazon Wholesale India,5.18,36.0,440,2.0,Low Risk,46.0,Sufficient
4663,2024-05-05,P025,3,475,1425,Rice Cooker,Home & Kitchen,376,393,8,Aditya Birla Supply Chain,5.05,78.0,530,1.0,Low Risk,70.0,Sufficient
4664,2024-01-12,P032,5,201,1005,Office Chair,Home & Kitchen,148,212,9,Metro Cash & Carry India,4.76,45.0,452,2.0,Low Risk,73.0,Sufficient
4665,2024-01-16,P018,5,470,2350,Bed Sheet,Clothing,249,206,8,Flipkart Wholesale,4.76,43.0,595,3.0,Low Risk,68.0,Sufficient
4666,2024-02-12,P046,9,298,2682,Face Wash,Personal Care,234,97,6,Reliance Retail Supply,5.28,18.0,491,5.0,Medium Risk,62.0,Sufficient
4667,2024-04-26,P018,4,470,1880,Bed Sheet,Clothing,249,206,8,Flipkart Wholesale,4.76,43.0,595,3.0,Low Risk,68.0,Sufficient
4668,2024-05-14,P037,1,556,556,Salt Pack,Grocery,289,280,9,Flipkart Wholesale,5.01,56.0,501,2.0,Low Risk,75.0,Sufficient
4669,2024-04-20,P026,5,413,2065,Water Bottle,Home & Kitchen,260,178,3,Reliance Retail Supply,5.08,35.0,615,3.0,Low Risk,45.0,Sufficient
4670,2024-02-20,P009,1,279,279,Laptop Backpack,Electronics,221,416,2,Flipkart Wholesale,5.18,80.0,534,1.0,Low Risk,40.0,Sufficient
4671,2024-06-08,P035,6,527,3162,Cooking Oil 1L,Grocery,287,428,5,Reliance Retail Supply,4.73,90.0,487,1.0,Low Risk,54.0,Sufficient
4672,2024-03-15,P008,7,501,3507,Smartphone Stand,Electronics,202,387,4,ITC Distribution Network,5.11,76.0,470,1.0,Low Risk,50.0,Sufficient
4673,2024-01-08,P020,1,581,581,Blanket,Clothing,357,350,7,Amazon Wholesale India,4.96,71.0,526,2.0,Low Risk,65.0,Sufficient
4674,2024-02-14,P042,4,620,2480,Toothpaste,Personal Care,343,377,8,Aditya Birla Supply Chain,5.06,75.0,648,2.0,Low Risk,70.0,Sufficient
4675,2024-02-28,P022,9,648,5832,Non-stick Frying Pan,Home & Kitchen,393,394,4,ITC Distribution Network,5.42,73.0,537,1.0,Low Risk,52.0,Sufficient
4676,2024-05-11,P019,1,465,465,Pillow Cover,Clothing,408,64,8,Metro Cash & Carry India,5.28,12.0,533,8.0,High Risk,72.0,Reorder Needed
4677,2024-04-13,P030,9,438,3942,Table Lamp,Home & Kitchen,335,130,4,ITC Distribution Network,5.13,25.0,487,4.0,Low Risk,51.0,Sufficient
4678,2024-06-05,P028,8,172,1376,Coffee Mug,Home & Kitchen,121,112,5,Future Retail Suppliers,4.89,23.0,533,5.0,Medium Risk,54.0,Sufficient
4679,2024-06-05,P035,5,527,2635,Cooking Oil 1L,Grocery,287,428,5,Reliance Retail Supply,4.73,90.0,487,1.0,Low Risk,54.0,Sufficient
4680,2024-04-07,P043,6,482,2892,Shampoo Bottle,Personal Care,419,317,6,Reliance Retail Supply,4.84,65.0,489,2.0,Low Risk,59.0,Sufficient
4681,2024-06-04,P011,7,532,3724,Men's Casual Shirt,Clothing,430,329,6,D-Mart Supply Services,5.04,65.0,524,2.0,Low Risk,60.0,Sufficient
4682,2024-03-19,P031,4,599,2396,Wall Clock,Home & Kitchen,444,441,8,BigBasket Vendor Network,4.97,89.0,487,1.0,Low Risk,70.0,Sufficient
4683,2024-05-03,P048,6,683,4098,Power Bank,Electronics,428,111,6,Tata Consumer Distribution,4.95,22.0,545,5.0,Medium Risk,60.0,Sufficient
4684,2024-06-20,P039,7,361,2527,Instant Coffee,Grocery,150,77,7,Tata Consumer Distribution,4.94,16.0,583,8.0,Medium Risk,65.0,Sufficient
4685,2024-01-04,P036,6,565,3390,Sugar 1kg,Grocery,370,310,6,Future Retail Suppliers,4.76,65.0,457,1.0,Low Risk,59.0,Sufficient
4686,2024-03-30,P030,6,438,2628,Table Lamp,Home & Kitchen,335,130,4,ITC Distribution Network,5.13,25.0,487,4.0,Low Risk,51.0,Sufficient
4687,2024-04-13,P023,2,615,1230,Electric Kettle,Home & Kitchen,485,376,2,BigBasket Vendor Network,4.62,81.0,550,1.0,Low Risk,39.0,Sufficient
4688,2024-05-16,P019,5,465,2325,Pillow Cover,Clothing,408,64,8,Metro Cash & Carry India,5.28,12.0,533,8.0,High Risk,72.0,Reorder Needed
4689,2024-04-28,P012,3,366,1098,Women's Kurti,Clothing,187,459,8,Metro Cash & Carry India,4.78,96.0,550,1.0,Low Risk,68.0,Sufficient
4690,2024-05-12,P015,7,619,4333,Leather Wallet,Clothing,459,237,2,Reliance Retail Supply,5.06,47.0,531,2.0,Low Risk,40.0,Sufficient
4691,2024-02-25,P031,4,599,2396,Wall Clock,Home & Kitchen,444,441,8,BigBasket Vendor Network,4.97,89.0,487,1.0,Low Risk,70.0,Sufficient
4692,2024-04-05,P043,1,482,482,Shampoo Bottle,Personal Care,419,317,6,Reliance Retail Supply,4.84,65.0,489,2.0,Low Risk,59.0,Sufficient
4693,2024-06-26,P037,6,556,3336,Salt Pack,Grocery,289,280,9,Flipkart Wholesale,5.01,56.0,501,2.0,Low Risk,75.0,Sufficient
4694,2024-03-15,P037,6,556,3336,Salt Pack,Grocery,289,280,9,Flipkart Wholesale,5.01,56.0,501,2.0,Low Risk,75.0,Sufficient
4695,2024-05-22,P015,7,619,4333,Leather Wallet,Clothing,459,237,2,Reliance Retail Supply,5.06,47.0,531,2.0,Low Risk,40.0,Sufficient
4696,2024-02-01,P029,8,535,4280,Desk Organizer,Home & Kitchen,352,188,6,BigBasket Vendor Network,4.84,39.0,499,3.0,Low Risk,59.0,Sufficient
4697,2024-01-28,P043,3,482,1446,Shampoo Bottle,Personal Care,419,317,6,Reliance Retail Supply,4.84,65.0,489,2.0,Low Risk,59.0,Sufficient
4698,2024-01-22,P026,6,413,2478,Water Bottle,Home & Kitchen,260,178,3,Reliance Retail Supply,5.08,35.0,615,3.0,Low Risk,45.0,Sufficient
4699,2024-01-17,P044,2,374,748,Bath Soap,Personal Care,230,467,8,BigBasket Vendor Network,5.36,87.0,563,1.0,Low Risk,73.0,Sufficient
4700,2024-02-28,P002,9,515,4635,Mechanical Keyboard,Electronics,448,301,6,Amazon Wholesale India,5.13,59.0,600,2.0,Low Risk,61.0,Sufficient
4701,2024-03-30,P020,2,581,1162,Blanket,Clothing,357,350,7,Amazon Wholesale India,4.96,71.0,526,2.0,Low Risk,65.0,Sufficient
4702,2024-04-15,P015,3,619,1857,Leather Wallet,Clothing,459,237,2,Reliance Retail Supply,5.06,47.0,531,2.0,Low Risk,40.0,Sufficient
4703,2024-01-26,P004,2,344,688,USB-C Charger,Electronics,206,345,5,Tata Consumer Distribution,5.02,69.0,507,1.0,Low Risk,55.0,Sufficient
4704,2024-01-25,P022,9,648,5832,Non-stick Frying Pan,Home & Kitchen,393,394,4,ITC Distribution Network,5.42,73.0,537,1.0,Low Risk,52.0,Sufficient
4705,2024-05-17,P038,1,367,367,Tea Powder,Grocery,274,90,5,D-Mart Supply Services,5.05,18.0,505,6.0,Medium Risk,55.0,Sufficient
4706,2024-02-14,P023,5,615,3075,Electric Kettle,Home & Kitchen,485,376,2,BigBasket Vendor Network,4.62,81.0,550,1.0,Low Risk,39.0,Sufficient
4707,2024-03-23,P026,1,413,413,Water Bottle,Home & Kitchen,260,178,3,Reliance Retail Supply,5.08,35.0,615,3.0,Low Risk,45.0,Sufficient
4708,2024-01-11,P011,5,532,2660,Men's Casual Shirt,Clothing,430,329,6,D-Mart Supply Services,5.04,65.0,524,2.0,Low Risk,60.0,Sufficient
4709,2024-04-13,P028,8,172,1376,Coffee Mug,Home & Kitchen,121,112,5,Future Retail Suppliers,4.89,23.0,533,5.0,Medium Risk,54.0,Sufficient
4710,2024-03-08,P002,8,515,4120,Mechanical Keyboard,Electronics,448,301,6,Amazon Wholesale India,5.13,59.0,600,2.0,Low Risk,61.0,Sufficient
4711,2024-04-04,P008,8,501,4008,Smartphone Stand,Electronics,202,387,4,ITC Distribution Network,5.11,76.0,470,1.0,Low Risk,50.0,Sufficient
4712,2024-06-04,P029,2,535,1070,Desk Organizer,Home & Kitchen,352,188,6,BigBasket Vendor Network,4.84,39.0,499,3.0,Low Risk,59.0,Sufficient
4713,2024-03-05,P011,8,532,4256,Men's Casual Shirt,Clothing,430,329,6,D-Mart Supply Services,5.04,65.0,524,2.0,Low Risk,60.0,Sufficient
4714,2024-02-18,P037,5,556,2780,Salt Pack,Grocery,289,280,9,Flipkart Wholesale,5.01,56.0,501,2.0,Low Risk,75.0,Sufficient
4715,2024-06-23,P018,1,470,470,Bed Sheet,Clothing,249,206,8,Flipkart Wholesale,4.76,43.0,595,3.0,Low Risk,68.0,Sufficient
4716,2024-02-21,P014,7,340,2380,Sports Shoes,Clothing,199,301,4,Reliance Retail Supply,4.94,61.0,509,2.0,Low Risk,50.0,Sufficient
4717,2024-04-11,P010,6,453,2718,Fitness Tracker,Electronics,314,102,4,Future Retail Suppliers,4.72,22.0,472,5.0,Medium Risk,49.0,Sufficient
4718,2024-02-26,P035,5,527,2635,Cooking Oil 1L,Grocery,287,428,5,Reliance Retail Supply,4.73,90.0,487,1.0,Low Risk,54.0,Sufficient
4719,2024-02-16,P009,1,279,279,Laptop Backpack,Electronics,221,416,2,Flipkart Wholesale,5.18,80.0,534,1.0,Low Risk,40.0,Sufficient
4720,2024-06-07,P035,1,527,527,Cooking Oil 1L,Grocery,287,428,5,Reliance Retail Supply,4.73,90.0,487,1.0,Low Risk,54.0,Sufficient
4721,2024-06-22,P011,6,532,3192,Men's Casual Shirt,Clothing,430,329,6,D-Mart Supply Services,5.04,65.0,524,2.0,Low Risk,60.0,Sufficient
4722,2024-01-26,P044,7,374,2618,Bath Soap,Personal Care,230,467,8,BigBasket Vendor Network,5.36,87.0,563,1.0,Low Risk,73.0,Sufficient
4723,2024-04-23,P012,1,366,366,Women's Kurti,Clothing,187,459,8,Metro Cash & Carry India,4.78,96.0,550,1.0,Low Risk,68.0,Sufficient
4724,2024-01-05,P003,9,551,4959,Bluetooth Speaker,Electronics,370,239,4,ITC Distribution Network,5.26,45.0,494,2.0,Low Risk,51.0,Sufficient
4725,2024-03-24,P039,4,361,1444,Instant Coffee,Grocery,150,77,7,Tata Consumer Distribution,4.94,16.0,583,8.0,Medium Risk,65.0,Sufficient
4726,2024-02-21,P014,5,340,1700,Sports Shoes,Clothing,199,301,4,Reliance Retail Supply,4.94,61.0,509,2.0,Low Risk,50.0,Sufficient
4727,2024-04-14,P028,2,172,344,Coffee Mug,Home & Kitchen,121,112,5,Future Retail Suppliers,4.89,23.0,533,5.0,Medium Risk,54.0,Sufficient
4728,2024-02-23,P011,8,532,4256,Men's Casual Shirt,Clothing,430,329,6,D-Mart Supply Services,5.04,65.0,524,2.0,Low Risk,60.0,Sufficient
4729,2024-06-09,P039,2,361,722,Instant Coffee,Grocery,150,77,7,Tata Consumer Distribution,4.94,16.0,583,8.0,Medium Risk,65.0,Sufficient
4730,2024-06-26,P025,3,475,1425,Rice Cooker,Home & Kitchen,376,393,8,Aditya Birla Supply Chain,5.05,78.0,530,1.0,Low Risk,70.0,Sufficient
4731,2024-06-14,P021,9,527,4743,Kitchen Knife Set,Home & Kitchen,443,114,8,D-Mart Supply Services,5.14,22.0,514,5.0,Medium Risk,71.0,Sufficient
4732,2024-06-03,P010,2,453,906,Fitness Tracker,Electronics,314,102,4,Future Retail Suppliers,4.72,22.0,472,5.0,Medium Risk,49.0,Sufficient
4733,2024-01-15,P043,6,482,2892,Shampoo Bottle,Personal Care,419,317,6,Reliance Retail Supply,4.84,65.0,489,2.0,Low Risk,59.0,Sufficient
4734,2024-03-01,P015,4,619,2476,Leather Wallet,Clothing,459,237,2,Reliance Retail Supply,5.06,47.0,531,2.0,Low Risk,40.0,Sufficient
4735,2024-05-01,P019,7,465,3255,Pillow Cover,Clothing,408,64,8,Metro Cash & Carry India,5.28,12.0,533,8.0,High Risk,72.0,Reorder Needed
4736,2024-01-21,P048,6,683,4098,Power Bank,Electronics,428,111,6,Tata Consumer Distribution,4.95,22.0,545,5.0,Medium Risk,60.0,Sufficient
4737,2024-02-15,P022,9,648,5832,Non-stick Frying Pan,Home & Kitchen,393,394,4,ITC Distribution Network,5.42,73.0,537,1.0,Low Risk,52.0,Sufficient
4738,2024-05-13,P021,9,527,4743,Kitchen Knife Set,Home & Kitchen,443,114,8,D-Mart Supply Services,5.14,22.0,514,5.0,Medium Risk,71.0,Sufficient
4739,2024-02-07,P044,4,374,1496,Bath Soap,Personal Care,230,467,8,BigBasket Vendor Network,5.36,87.0,563,1.0,Low Risk,73.0,Sufficient
4740,2024-03-02,P032,1,201,201,Office Chair,Home & Kitchen,148,212,9,Metro Cash & Carry India,4.76,45.0,452,2.0,Low Risk,73.0,Sufficient
4741,2024-03-26,P023,2,615,1230,Electric Kettle,Home & Kitchen,485,376,2,BigBasket Vendor Network,4.62,81.0,550,1.0,Low Risk,39.0,Sufficient
4742,2024-03-18,P013,8,605,4840,Denim Jeans,Clothing,472,266,7,D-Mart Supply Services,5.04,53.0,590,2.0,Low Risk,65.0,Sufficient
4743,2024-02-15,P005,8,280,2240,LED Monitor 24 inch,Electronics,171,262,9,Future Retail Suppliers,5.34,49.0,518,2.0,Low Risk,78.0,Sufficient
4744,2024-05-20,P004,2,344,688,USB-C Charger,Electronics,206,345,5,Tata Consumer Distribution,5.02,69.0,507,1.0,Low Risk,55.0,Sufficient
4745,2024-01-03,P028,4,172,688,Coffee Mug,Home & Kitchen,121,112,5,Future Retail Suppliers,4.89,23.0,533,5.0,Medium Risk,54.0,Sufficient
4746,2024-01-06,P014,1,340,340,Sports Shoes,Clothing,199,301,4,Reliance Retail Supply,4.94,61.0,509,2.0,Low Risk,50.0,Sufficient
4747,2024-04-02,P008,7,501,3507,Smartphone Stand,Electronics,202,387,4,ITC Distribution Network,5.11,76.0,470,1.0,Low Risk,50.0,Sufficient
4748,2024-01-08,P009,4,279,1116,Laptop Backpack,Electronics,221,416,2,Flipkart Wholesale,5.18,80.0,534,1.0,Low Risk,40.0,Sufficient
4749,2024-06-20,P035,8,527,4216,Cooking Oil 1L,Grocery,287,428,5,Reliance Retail Supply,4.73,90.0,487,1.0,Low Risk,54.0,Sufficient
4750,2024-04-17,P037,9,556,5004,Salt Pack,Grocery,289,280,9,Flipkart Wholesale,5.01,56.0,501,2.0,Low Risk,75.0,Sufficient
4751,2024-06-09,P021,9,527,4743,Kitchen Knife Set,Home & Kitchen,443,114,8,D-Mart Supply Services,5.14,22.0,514,5.0,Medium Risk,71.0,Sufficient
4752,2024-03-15,P018,3,470,1410,Bed Sheet,Clothing,249,206,8,Flipkart Wholesale,4.76,43.0,595,3.0,Low Risk,68.0,Sufficient
4753,2024-03-17,P033,5,261,1305,Organic Rice 5kg,Grocery,158,468,8,Flipkart Wholesale,5.06,92.0,501,1.0,Low Risk,70.0,Sufficient
4754,2024-02-19,P008,6,501,3006,Smartphone Stand,Electronics,202,387,4,ITC Distribution Network,5.11,76.0,470,1.0,Low Risk,50.0,Sufficient
4755,2024-01-11,P017,6,478,2868,Towel Set,Clothing,230,90,3,Metro Cash & Carry India,4.9,18.0,549,6.0,Medium Risk,45.0,Sufficient
4756,2024-04-04,P043,8,482,3856,Shampoo Bottle,Personal Care,419,317,6,Reliance Retail Supply,4.84,65.0,489,2.0,Low Risk,59.0,Sufficient
4757,2024-06-04,P031,6,599,3594,Wall Clock,Home & Kitchen,444,441,8,BigBasket Vendor Network,4.97,89.0,487,1.0,Low Risk,70.0,Sufficient
4758,2024-03-10,P034,6,539,3234,Wheat Flour 10kg,Grocery,269,338,2,Reliance Retail Supply,5.09,66.0,529,2.0,Low Risk,40.0,Sufficient
4759,2024-06-17,P006,4,351,1404,Gaming Headset,Electronics,288,257,7,Metro Cash & Carry India,4.56,56.0,483,2.0,Low Risk,62.0,Sufficient
4760,2024-01-16,P022,7,648,4536,Non-stick Frying Pan,Home & Kitchen,393,394,4,ITC Distribution Network,5.42,73.0,537,1.0,Low Risk,52.0,Sufficient
4761,2024-03-08,P014,8,340,2720,Sports Shoes,Clothing,199,301,4,Reliance Retail Supply,4.94,61.0,509,2.0,Low Risk,50.0,Sufficient
4762,2024-04-08,P003,3,551,1653,Bluetooth Speaker,Electronics,370,239,4,ITC Distribution Network,5.26,45.0,494,2.0,Low Risk,51.0,Sufficient
4763,2024-02-17,P012,7,366,2562,Women's Kurti,Clothing,187,459,8,Metro Cash & Carry India,4.78,96.0,550,1.0,Low Risk,68.0,Sufficient
4764,2024-03-04,P036,3,565,1695,Sugar 1kg,Grocery,370,310,6,Future Retail Suppliers,4.76,65.0,457,1.0,Low Risk,59.0,Sufficient
4765,2024-03-30,P012,8,366,2928,Women's Kurti,Clothing,187,459,8,Metro Cash & Carry India,4.78,96.0,550,1.0,Low Risk,68.0,Sufficient
4766,2024-03-16,P045,1,503,503,Hand Sanitizer,Personal Care,406,82,4,Reliance Retail Supply,5.06,16.0,536,7.0,Medium Risk,50.0,Sufficient
4767,2024-05-18,P002,1,515,515,Mechanical Keyboard,Electronics,448,301,6,Amazon Wholesale India,5.13,59.0,600,2.0,Low Risk,61.0,Sufficient
4768,2024-04-10,P002,6,515,3090,Mechanical Keyboard,Electronics,448,301,6,Amazon Wholesale India,5.13,59.0,600,2.0,Low Risk,61.0,Sufficient
4769,2024-03-29,P015,9,619,5571,Leather Wallet,Clothing,459,237,2,Reliance Retail Supply,5.06,47.0,531,2.0,Low Risk,40.0,Sufficient
4770,2024-01-18,P023,4,615,2460,Electric Kettle,Home & Kitchen,485,376,2,BigBasket Vendor Network,4.62,81.0,550,1.0,Low Risk,39.0,Sufficient
4771,2024-01-19,P029,6,535,3210,Desk Organizer,Home & Kitchen,352,188,6,BigBasket Vendor Network,4.84,39.0,499,3.0,Low Risk,59.0,Sufficient
4772,2024-02-24,P017,5,478,2390,Towel Set,Clothing,230,90,3,Metro Cash & Carry India,4.9,18.0,549,6.0,Medium Risk,45.0,Sufficient
4773,2024-04-11,P032,1,201,201,Office Chair,Home & Kitchen,148,212,9,Metro Cash & Carry India,4.76,45.0,452,2.0,Low Risk,73.0,Sufficient
4774,2024-04-27,P007,6,411,2466,External Hard Drive 1TB,Electronics,120,286,4,Aditya Birla Supply Chain,4.79,60.0,498,2.0,Low Risk,49.0,Sufficient
4775,2024-06-02,P030,9,438,3942,Table Lamp,Home & Kitchen,335,130,4,ITC Distribution Network,5.13,25.0,487,4.0,Low Risk,51.0,Sufficient
4776,2024-05-13,P028,3,172,516,Coffee Mug,Home & Kitchen,121,112,5,Future Retail Suppliers,4.89,23.0,533,5.0,Medium Risk,54.0,Sufficient
4777,2024-01-04,P014,3,340,1020,Sports Shoes,Clothing,199,301,4,Reliance Retail Supply,4.94,61.0,509,2.0,Low Risk,50.0,Sufficient
4778,2024-04-17,P044,2,374,748,Bath Soap,Personal Care,230,467,8,BigBasket Vendor Network,5.36,87.0,563,1.0,Low Risk,73.0,Sufficient
4779,2024-04-24,P030,4,438,1752,Table Lamp,Home & Kitchen,335,130,4,ITC Distribution Network,5.13,25.0,487,4.0,Low Risk,51.0,Sufficient
4780,2024-01-29,P017,3,478,1434,Towel Set,Clothing,230,90,3,Metro Cash & Carry India,4.9,18.0,549,6.0,Medium Risk,45.0,Sufficient
4781,2024-02-28,P032,2,201,402,Office Chair,Home & Kitchen,148,212,9,Metro Cash & Carry India,4.76,45.0,452,2.0,Low Risk,73.0,Sufficient
4782,2024-05-04,P046,1,298,298,Face Wash,Personal Care,234,97,6,Reliance Retail Supply,5.28,18.0,491,5.0,Medium Risk,62.0,Sufficient
4783,2024-04-07,P006,3,351,1053,Gaming Headset,Electronics,288,257,7,Metro Cash & Carry India,4.56,56.0,483,2.0,Low Risk,62.0,Sufficient
4784,2024-01-17,P024,6,504,3024,Mixer Grinder,Home & Kitchen,291,58,8,Metro Cash & Carry India,4.86,12.0,525,9.0,High Risk,69.0,Reorder Needed
4785,2024-04-16,P006,9,351,3159,Gaming Headset,Electronics,288,257,7,Metro Cash & Carry India,4.56,56.0,483,2.0,Low Risk,62.0,Sufficient
4786,2024-02-12,P027,5,594,2970,Lunch Box,Home & Kitchen,413,185,3,Amazon Wholesale India,5.18,36.0,440,2.0,Low Risk,46.0,Sufficient
4787,2024-03-20,P018,3,470,1410,Bed Sheet,Clothing,249,206,8,Flipkart Wholesale,4.76,43.0,595,3.0,Low Risk,68.0,Sufficient
4788,2024-06-10,P024,5,504,2520,Mixer Grinder,Home & Kitchen,291,58,8,Metro Cash & Carry India,4.86,12.0,525,9.0,High Risk,69.0,Reorder Needed
4789,2024-01-08,P037,5,556,2780,Salt Pack,Grocery,289,280,9,Flipkart Wholesale,5.01,56.0,501,2.0,Low Risk,75.0,Sufficient
4790,2024-05-20,P024,5,504,2520,Mixer Grinder,Home & Kitchen,291,58,8,Metro Cash & Carry India,4.86,12.0,525,9.0,High Risk,69.0,Reorder Needed
4791,2024-04-15,P038,7,367,2569,Tea Powder,Grocery,274,90,5,D-Mart Supply Services,5.05,18.0,505,6.0,Medium Risk,55.0,Sufficient
4792,2024-01-08,P034,5,539,2695,Wheat Flour 10kg,Grocery,269,338,2,Reliance Retail Supply,5.09,66.0,529,2.0,Low Risk,40.0,Sufficient
4793,2024-04-05,P040,7,714,4998,Biscuits Pack,Grocery,463,184,6,Amazon Wholesale India,5.71,32.0,554,3.0,Low Risk,64.0,Sufficient
4794,2024-04-03,P047,9,369,3321,Mobile Charger,Electronics,120,456,5,Tata Consumer Distribution,4.73,96.0,478,1.0,Low Risk,54.0,Sufficient
4795,2024-03-05,P015,5,619,3095,Leather Wallet,Clothing,459,237,2,Reliance Retail Supply,5.06,47.0,531,2.0,Low Risk,40.0,Sufficient
4796,2024-06-19,P011,2,532,1064,Men's Casual Shirt,Clothing,430,329,6,D-Mart Supply Services,5.04,65.0,524,2.0,Low Risk,60.0,Sufficient
4797,2024-02-08,P022,5,648,3240,Non-stick Frying Pan,Home & Kitchen,393,394,4,ITC Distribution Network,5.42,73.0,537,1.0,Low Risk,52.0,Sufficient
4798,2024-03-21,P024,8,504,4032,Mixer Grinder,Home & Kitchen,291,58,8,Metro Cash & Carry India,4.86,12.0,525,9.0,High Risk,69.0,Reorder Needed
4799,2024-03-24,P001,4,418,1672,Wireless Mouse,Electronics,202,264,9,D-Mart Supply Services,5.05,52.0,475,2.0,Low Risk,75.0,Sufficient
4800,2024-03-28,P018,2,470,940,Bed Sheet,Clothing,249,206,8,Flipkart Wholesale,4.76,43.0,595,3.0,Low Risk,68.0,Sufficient
4801,2024-03-26,P044,3,374,1122,Bath Soap,Personal Care,230,467,8,BigBasket Vendor Network,5.36,87.0,563,1.0,Low Risk,73.0,Sufficient
4802,2024-04-02,P012,9,366,3294,Women's Kurti,Clothing,187,459,8,Metro Cash & Carry India,4.78,96.0,550,1.0,Low Risk,68.0,Sufficient
4803,2024-03-26,P043,9,482,4338,Shampoo Bottle,Personal Care,419,317,6,Reliance Retail Supply,4.84,65.0,489,2.0,Low Risk,59.0,Sufficient
